"userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language"
"L9CeSqMdIGRFckxWK5CygHgBjGlxsnPEsncQc1umTc=","L9CeSqMdIGRFckxWK5CygHgBjGlxsnPEsncQc1umTc=","L9CeSqMdIGRFckxWK5CygHgBjGlxsnPEsncQc1umTc=","Veracruz","#RedAMLO #REDAMLOVE #AMLOVER #AMLOLujoDePresidente","","161","186","2019-12-11","en"
"EGMccq+fpAmTzcV6p2rj2CD2FmytRZp7ksdWcPnF3Bk=","EGMccq+fpAmTzcV6p2rj2CD2FmytRZp7ksdWcPnF3Bk=","EGMccq+fpAmTzcV6p2rj2CD2FmytRZp7ksdWcPnF3Bk=","","Más fría que Elsa 😂 #RedAMLO","","96","179","2020-01-02","en"
"aHKg+sRZz0voUO2iutdxYN1a4+L39kLtXjDxZkWlFw=","aHKg+sRZz0voUO2iutdxYN1a4+L39kLtXjDxZkWlFw=","aHKg+sRZz0voUO2iutdxYN1a4+L39kLtXjDxZkWlFw=","","Soy la mera sabrosura | La comida es lo mío | Entre más culposo, más sabroso | Sígueme y te sigo.","","156","195","2019-08-20","en"
"PmTzMSvEqvZrZpH5A77dQI0eDrOLrxpwwC8iU30s=","PmTzMSvEqvZrZpH5A77dQI0eDrOLrxpwwC8iU30s=","PmTzMSvEqvZrZpH5A77dQI0eDrOLrxpwwC8iU30s=","","Soy todo lo que no te imaginas. #REDAMLO","","21","43","2019-10-10","en"
"kk63UPPiJTAvY9aY6pxaPiWUKTSSH68wKppDmCtyPdk=","kk63UPPiJTAvY9aY6pxaPiWUKTSSH68wKppDmCtyPdk=","kk63UPPiJTAvY9aY6pxaPiWUKTSSH68wKppDmCtyPdk=","","En este perfil somos amables. :3","","91","96","2019-10-29","en"
"EC3IN7gJpexcscL4jYzinPE2ADGUz5ykcfUjqQ0v80=","EC3IN7gJpexcscL4jYzinPE2ADGUz5ykcfUjqQ0v80=","EC3IN7gJpexcscL4jYzinPE2ADGUz5ykcfUjqQ0v80=","Tijuana, Baja California","🇲🇽✌🏼Me quiero ir muy lejos de aquí. Amo andar en bici 🚵🏻 y el sarcasmo. #AntiAMLO #FRENAAA","","187","234","2019-09-26","en"
"WhkpOIxWpwe5O1cEbexTtKY2ponSKdrKeyJycsmHpaI=","WhkpOIxWpwe5O1cEbexTtKY2ponSKdrKeyJycsmHpaI=","WhkpOIxWpwe5O1cEbexTtKY2ponSKdrKeyJycsmHpaI=","","Sonriéndole a la vida, con humor ácido.... Sígueme bajo tu propio riesgo","","33","69","2019-08-09","es"
"rA5Z92+ZGuhIt32CvQYfnI3OldTaK4RHJ55snh7t3DU=","rA5Z92+ZGuhIt32CvQYfnI3OldTaK4RHJ55snh7t3DU=","rA5Z92+ZGuhIt32CvQYfnI3OldTaK4RHJ55snh7t3DU=","","Soy de esas personas que se comen las tapas del pan de caja, no soy fan de la coca, pero me gustan los panditas rojos.","","32","83","2019-08-16","es"
"JubsbiLR0EQ3tPWmXRQR4krNjzgHyv3TqN9L1MyVKRE=","JubsbiLR0EQ3tPWmXRQR4krNjzgHyv3TqN9L1MyVKRE=","JubsbiLR0EQ3tPWmXRQR4krNjzgHyv3TqN9L1MyVKRE=","Baja California Sur, México","Estoy con mi país, mi presidente y la lucha por recuperar lo que es nuestro. Padre de dos y esposo amoroso. Mi pasión son los caballos. #REDAMLO #AMLOVER","","69","84","2020-05-13","en"
"XrbA9YIzPSLcOuY7wkgMwCm5BDN1yCTBf0TWSSOZM=","XrbA9YIzPSLcOuY7wkgMwCm5BDN1yCTBf0TWSSOZM=","XrbA9YIzPSLcOuY7wkgMwCm5BDN1yCTBf0TWSSOZM=","Ciudad de México","Irreverente. Soy una con la naturaleza. 

Orgullosamente UNAM","","92","122","2019-08-09","es"
"McDuuQgL+heSR2NzFePVBfidEx6UYfThQnzgBso+vA=","McDuuQgL+heSR2NzFePVBfidEx6UYfThQnzgBso+vA=","McDuuQgL+heSR2NzFePVBfidEx6UYfThQnzgBso+vA=","","Gerente general de todo el caos.  Maestro quesadillero En bolillo por favor.  #RedAMLO","","135","202","2019-08-13","en"
"fJJH6305u0FX7XoUUwnFasWhLqldvQqUEOP0TmVoEY=","fJJH6305u0FX7XoUUwnFasWhLqldvQqUEOP0TmVoEY=","fJJH6305u0FX7XoUUwnFasWhLqldvQqUEOP0TmVoEY=","","Orgulloso del cambio de mi país, 100% AMLO.
¡QUE VIVA LA 4T!
#REDAMLO
#AMLOVER","","43","37","2020-06-04","en"
"fV7EJP+vPdoB8r0Uo0TvfMxDmJt73Am2GlLYlu0PdE=","fV7EJP+vPdoB8r0Uo0TvfMxDmJt73Am2GlLYlu0PdE=","fV7EJP+vPdoB8r0Uo0TvfMxDmJt73Am2GlLYlu0PdE=","","𝑁𝑜 𝑠𝑒 𝑠𝑖 𝘩𝑎𝑔𝑜 𝑙𝑜 𝑐𝑜𝑟𝑟𝑒𝑐𝑡𝑜 𝑜 𝑙𝑜 𝑖𝑛𝑐𝑜𝑟𝑟𝑒𝑐𝑡𝑜 𝑠𝑜𝑙𝑜 𝑠𝑒 𝑞𝑢𝑒 𝘩𝑎𝑔𝑜 𝑡𝑜𝑑𝑜 𝑙𝑜 𝑝𝑜𝑠𝑖𝑏𝑙𝑒 𝑝𝑜𝑟 𝑠𝑒𝑟 𝑓𝑒𝑙𝑖𝑧.","","45","53","2020-06-10","en"
"kPhmWeRteiqMnj2BNHpz2o6fYUvPFZgQXR0IiO3uX0o=","kPhmWeRteiqMnj2BNHpz2o6fYUvPFZgQXR0IiO3uX0o=","kPhmWeRteiqMnj2BNHpz2o6fYUvPFZgQXR0IiO3uX0o=","Chihuahua, México","Conocedor de nada y aprendiz de todo, trotamundos de sillón, caminante de momentos. #RedAMLO 👇🏼❤️","","48","136","2020-04-07","en"
"7GklWMTGGD3sc1FCcMgQ9hlXD1cmHxkGpN0u9ZYa7Ec=","7GklWMTGGD3sc1FCcMgQ9hlXD1cmHxkGpN0u9ZYa7Ec=","7GklWMTGGD3sc1FCcMgQ9hlXD1cmHxkGpN0u9ZYa7Ec=","","#PetFriendly #PugLover","","0","16","2019-08-12","en"
"bpFwv3jaqKotLS9RjBvOVb66FsbjhTPe4pLeJlszjU=","bpFwv3jaqKotLS9RjBvOVb66FsbjhTPe4pLeJlszjU=","bpFwv3jaqKotLS9RjBvOVb66FsbjhTPe4pLeJlszjU=","","","","0","0","2019-12-26","en"
"zzCVaucpZ38ihfORa2CMb07fqv5VMMACSpjWLAYKhkA=","zzCVaucpZ38ihfORa2CMb07fqv5VMMACSpjWLAYKhkA=","zzCVaucpZ38ihfORa2CMb07fqv5VMMACSpjWLAYKhkA=","Coahuila de Zaragoza, México","Hago lo que quiero. #REDAMLO","","60","87","2020-05-19","en"
"EdD0Kbr3vIbUMVmz4EwFESTt2aisHOPIem+gVNzTzOg=","EdD0Kbr3vIbUMVmz4EwFESTt2aisHOPIem+gVNzTzOg=","EdD0Kbr3vIbUMVmz4EwFESTt2aisHOPIem+gVNzTzOg=","","Tocar la batería es lo mío.
#FRENAAA #BOA y todo aquel que quiera fuera al Cacas.","","104","121","2020-06-11","en"
"on9cTWrf8bUYX5P9kvEu7QYeLZFnBPUm0np12KlfUo=","on9cTWrf8bUYX5P9kvEu7QYeLZFnBPUm0np12KlfUo=","on9cTWrf8bUYX5P9kvEu7QYeLZFnBPUm0np12KlfUo=","","Loca y desenfrenada... Pruébame","","146","221","2019-09-25","en"
"tKHhQYZsyXZQE2W8NcZ+BnYRBGNv9Ei8v5rckEA9LcY=","tKHhQYZsyXZQE2W8NcZ+BnYRBGNv9Ei8v5rckEA9LcY=","tKHhQYZsyXZQE2W8NcZ+BnYRBGNv9Ei8v5rckEA9LcY=","","Filosofía de vida: Vive y deja vivir.","","99","258","2019-08-08","en"
"0bQzuAJroxcaiPBQb1Rej5YV1gAwBGTIUWwX1YPvKY=","0bQzuAJroxcaiPBQb1Rej5YV1gAwBGTIUWwX1YPvKY=","0bQzuAJroxcaiPBQb1Rej5YV1gAwBGTIUWwX1YPvKY=","Durango, México","Si sientes que vas a perder antes de competir entonces considérate derrotada 👑✨#FRENAAA","","265","301","2019-12-11","en"
"g2ifsU5i5zbH0AYC7Yb6Yq5sw9TmiIOtmgKGFoTaE=","g2ifsU5i5zbH0AYC7Yb6Yq5sw9TmiIOtmgKGFoTaE=","g2ifsU5i5zbH0AYC7Yb6Yq5sw9TmiIOtmgKGFoTaE=","","Enamorada de la vida. #PROAMLO","","56","127","2020-11-08","en"
"VQSCQEwwxFx+q254G2eNa3DsVLtiUbFHcfEAc32PM=","VQSCQEwwxFx+q254G2eNa3DsVLtiUbFHcfEAc32PM=","VQSCQEwwxFx+q254G2eNa3DsVLtiUbFHcfEAc32PM=","Ciudad Juarez","No estoy aqui para tener amigos, estoy aqui para tener complices y unirnos en la misma lucha #todosunidos #seamosuno #pueblunido","","16","40","2016-04-18","es"
"7rxtjJBc2Xl8fETUZr025mhPIogg99qVm+DrI7IZuWk=","7rxtjJBc2Xl8fETUZr025mhPIogg99qVm+DrI7IZuWk=","7rxtjJBc2Xl8fETUZr025mhPIogg99qVm+DrI7IZuWk=","","Es lo que hay","","38","94","2020-01-02","en"
"RuJ4EnFbdGouEXLRak24JLzRPgzQ1uS6njmOYY6tRY8=","RuJ4EnFbdGouEXLRak24JLzRPgzQ1uS6njmOYY6tRY8=","RuJ4EnFbdGouEXLRak24JLzRPgzQ1uS6njmOYY6tRY8=","","H O L A | 25 | MX","","22","43","2020-07-20","en"
"ewtZSIIXuGdCgDxqAwE8j4J78GkdPW7Mv04xcCv5bt8=","ewtZSIIXuGdCgDxqAwE8j4J78GkdPW7Mv04xcCv5bt8=","ewtZSIIXuGdCgDxqAwE8j4J78GkdPW7Mv04xcCv5bt8=","Sinaloa","Soy el compa que siempre se las arregla para meterse en problemas sin querer.","","95","134","2020-04-07","en"
"nqlLdS2nGNvnrCtD7fxckuy9o6wfcRljY9leqr3CYd8=","nqlLdS2nGNvnrCtD7fxckuy9o6wfcRljY9leqr3CYd8=","nqlLdS2nGNvnrCtD7fxckuy9o6wfcRljY9leqr3CYd8=","","¡Hola! Me gusta la cerveza. Adiós.","","155","221","2019-08-09","en"
"7aA9HPWhBiI9wE8Xn8o+0i2KUlnaSxBUTZbT3Ilxo1M=","7aA9HPWhBiI9wE8Xn8o+0i2KUlnaSxBUTZbT3Ilxo1M=","7aA9HPWhBiI9wE8Xn8o+0i2KUlnaSxBUTZbT3Ilxo1M=","","Orgullosa de pertenecer al verdadero cambio de nuestro país ¡VIVA AMLO! 
#RedAMLO","","80","90","2020-07-16","en"
"4QMVzO2puec8kvafYKlK0dzDDe1p+MyGZrx7ite7UM=","4QMVzO2puec8kvafYKlK0dzDDe1p+MyGZrx7ite7UM=","4QMVzO2puec8kvafYKlK0dzDDe1p+MyGZrx7ite7UM=","","#GYM #SPORTS #Aguilas","","121","202","2019-08-05","es"
"iK+Lrc8IiYsiOgZjpUsjFsnaCnrq4pw13BfccfZbA6U=","iK+Lrc8IiYsiOgZjpUsjFsnaCnrq4pw13BfccfZbA6U=","iK+Lrc8IiYsiOgZjpUsjFsnaCnrq4pw13BfccfZbA6U=","","#REDAMLO","","20","54","2020-06-11","en"
"5c6MWAikExQD2uZyZkwIl8dWFRTEFl4LP9vMTbIWEiY=","5c6MWAikExQD2uZyZkwIl8dWFRTEFl4LP9vMTbIWEiY=","5c6MWAikExQD2uZyZkwIl8dWFRTEFl4LP9vMTbIWEiY=","","Soy lo mas alejado del ideal de las personas.","","106","129","2019-08-16","en"
"5HCH2b9ELmi3UPRTG9frnqNVF4xJLHwrxJB5fKaj0A=","5HCH2b9ELmi3UPRTG9frnqNVF4xJLHwrxJB5fKaj0A=","5HCH2b9ELmi3UPRTG9frnqNVF4xJLHwrxJB5fKaj0A=","","Soñadora de tiempo completo, El Derecho no es mi trabajo, es mi pasión","","55","125","2020-05-13","en"
"edjZ3Zq8q2F4V8a0d2i51AJXTzm4h5mdmkSsdtb2gs0=","edjZ3Zq8q2F4V8a0d2i51AJXTzm4h5mdmkSsdtb2gs0=","edjZ3Zq8q2F4V8a0d2i51AJXTzm4h5mdmkSsdtb2gs0=","","Dios y mi familia primero. #REDAMLO porque los #AMLOVERS si queremos a México y lo queremos bien.","","26","32","2020-12-28","en"
"2E2BsoH7N4LZw4WWMrsA1eKCKipZayqqCzsWwj0bqH8=","2E2BsoH7N4LZw4WWMrsA1eKCKipZayqqCzsWwj0bqH8=","2E2BsoH7N4LZw4WWMrsA1eKCKipZayqqCzsWwj0bqH8=","Culiacan, Sinaloa","Cuenta de seguimiento ciudadano al proceso electoral del 2021 en Sinaloa.","","18","27","2020-03-01","en"
"HQ4Kpup2l4KDJjkmOPfp+4IhyCxVTWU4Q9Zh6+2hBo=","HQ4Kpup2l4KDJjkmOPfp+4IhyCxVTWU4Q9Zh6+2hBo=","HQ4Kpup2l4KDJjkmOPfp+4IhyCxVTWU4Q9Zh6+2hBo=","","La vida sobre ruedas fluye...","","15","12","2019-12-31","en"
"Osite9Tezkj4MrpFUFmdPWD2Gx0GanTqriSOzxKysM4=","Osite9Tezkj4MrpFUFmdPWD2Gx0GanTqriSOzxKysM4=","Osite9Tezkj4MrpFUFmdPWD2Gx0GanTqriSOzxKysM4=","","","","13","37","2016-04-19","es"
"Ngu5TrjN319L56+eefRARoka8vULMJRYq37zfetbM8Y=","Ngu5TrjN319L56+eefRARoka8vULMJRYq37zfetbM8Y=","Ngu5TrjN319L56+eefRARoka8vULMJRYq37zfetbM8Y=","","Amo la playa, la lluvia y mi vida. #FRENAAA","","21","23","2020-07-02","en"
"ePpcNoB6pIeRwY+44ru7mhFlCdKv9gnYr5Ux4HaIB+0=","ePpcNoB6pIeRwY+44ru7mhFlCdKv9gnYr5Ux4HaIB+0=","ePpcNoB6pIeRwY+44ru7mhFlCdKv9gnYr5Ux4HaIB+0=","","🎬🍿 ¡Prepara las palomitas! Traemos lo mejor del cine, series y entretenimiento en general, acomódate bien porque no querrás salir de casa #LaNetflisRecomienda","","277","283","2019-07-27","es"
"e0A8wHIpvcEuRmQRauGzrVoU1oCLnZwsbt8Pqgtialc=","e0A8wHIpvcEuRmQRauGzrVoU1oCLnZwsbt8Pqgtialc=","e0A8wHIpvcEuRmQRauGzrVoU1oCLnZwsbt8Pqgtialc=","Mexico","Un peludo con mucho colmillo","","51","107","2019-08-08","es"
"PJ9RFuW1gNAhmMV35iNX8fQu20o+ZSoKEGXEkYQXvM=","PJ9RFuW1gNAhmMV35iNX8fQu20o+ZSoKEGXEkYQXvM=","PJ9RFuW1gNAhmMV35iNX8fQu20o+ZSoKEGXEkYQXvM=","","Me encanta la belleza de las pequeñas cosas. 100% AMLO.","","18","47","2020-11-06","en"
"h4IicBObztcJBHNPNbqQybAozrk5OCAaCZWs5a1uk4=","h4IicBObztcJBHNPNbqQybAozrk5OCAaCZWs5a1uk4=","h4IicBObztcJBHNPNbqQybAozrk5OCAaCZWs5a1uk4=","","Soy quien soy y no desearía ser nadie más. #ProAMLO","","31","63","2020-11-08","en"
"zPKfg7AhNwXgC+jSoPto5WKbWYk4roIMiSNt4PTfUdM=","zPKfg7AhNwXgC+jSoPto5WKbWYk4roIMiSNt4PTfUdM=","zPKfg7AhNwXgC+jSoPto5WKbWYk4roIMiSNt4PTfUdM=","","...","","63","93","2020-11-08","es"
"1305901572531118086","PollsMX","PollsMX_","Ciudad de México","Todas las encuestas en tu mano.","https://t.co/U9SNR1Q6BE","9166","293","2020-09-15","es"
"7iTaCvCjoQqZV05+vyNQRUwPsYr3arqd2L2DRLDWXiA=","7iTaCvCjoQqZV05+vyNQRUwPsYr3arqd2L2DRLDWXiA=","7iTaCvCjoQqZV05+vyNQRUwPsYr3arqd2L2DRLDWXiA=","","","","46","97","2019-08-09","en"
"ejJ0fh+ZiTomhP05pd6U7XHLH2oYR9ZjraMc+LwiFM=","ejJ0fh+ZiTomhP05pd6U7XHLH2oYR9ZjraMc+LwiFM=","ejJ0fh+ZiTomhP05pd6U7XHLH2oYR9ZjraMc+LwiFM=","Veracruz de Ignacio de la Llav","#RedAMLOVE #REDAMLO #AMLOLujoDePresidente Bloqueo derefachos","","100","128","2019-09-19","en"
"15wBDGnwaH+B36xS0eAVzvWBuopr43IDfEDw0WSECJg=","15wBDGnwaH+B36xS0eAVzvWBuopr43IDfEDw0WSECJg=","15wBDGnwaH+B36xS0eAVzvWBuopr43IDfEDw0WSECJg=","","Orgullosa de mi Presidente, fan de la #RedAMLO **NO DM**","","123","148","2019-10-29","en"
"KzdIb0d9J7Yq2da+jwzNDmvPWvucRX86r09n3Dr4Jo=","KzdIb0d9J7Yq2da+jwzNDmvPWvucRX86r09n3Dr4Jo=","KzdIb0d9J7Yq2da+jwzNDmvPWvucRX86r09n3Dr4Jo=","","En ti está el cambio","","81","116","2020-05-20","en"
"xy8ijUbLhMmtHFVDripEaV4yHWnT3A12AbILPYxSPIc=","xy8ijUbLhMmtHFVDripEaV4yHWnT3A12AbILPYxSPIc=","xy8ijUbLhMmtHFVDripEaV4yHWnT3A12AbILPYxSPIc=","","Comunicologo de profesión pero #chairo de ❤️ Con mi presidente #AMLO 100% #REDAMLO","","59","98","2019-12-12","en"
"FgRvyilCOIwVy8SdaSKSiQESd1IGcVTBmK9tMPW1RLA=","FgRvyilCOIwVy8SdaSKSiQESd1IGcVTBmK9tMPW1RLA=","FgRvyilCOIwVy8SdaSKSiQESd1IGcVTBmK9tMPW1RLA=","","#fashionista
#SinPelosEnLaLengua","","80","152","2019-08-12","en"
"NOEEFrXHMLMPpuw2+g24CG4WgDP2TcKMbCfyQxnHLQ=","NOEEFrXHMLMPpuw2+g24CG4WgDP2TcKMbCfyQxnHLQ=","NOEEFrXHMLMPpuw2+g24CG4WgDP2TcKMbCfyQxnHLQ=","","Si no entiendes el sarcasmo, mejor ni critiques.","","95","126","2020-05-19","en"
"bI6g2qbBxIsZaag85D7OCCuwOvyTdxhQeZqO7sNUqg=","bI6g2qbBxIsZaag85D7OCCuwOvyTdxhQeZqO7sNUqg=","bI6g2qbBxIsZaag85D7OCCuwOvyTdxhQeZqO7sNUqg=","","Viajero en el tiempo...","","1","17","2019-08-12","en"
"S66Yd4PyqObKdpiQRUg+0JQDAuwWLnBMv1hvcDrh3jw=","S66Yd4PyqObKdpiQRUg+0JQDAuwWLnBMv1hvcDrh3jw=","S66Yd4PyqObKdpiQRUg+0JQDAuwWLnBMv1hvcDrh3jw=","","","","0","0","2020-07-17","en"
"01+nvUZNcivQK89ETMCWOQH3q3Z10JwXeND+DBh46aY=","01+nvUZNcivQK89ETMCWOQH3q3Z10JwXeND+DBh46aY=","01+nvUZNcivQK89ETMCWOQH3q3Z10JwXeND+DBh46aY=","","El unico e inigualable Yorsh","","38","45","2019-09-26","en"
"NTZc4pSkjQ4pj49t6Q9WylNyfW4ZNVnWygkilICJiU=","NTZc4pSkjQ4pj49t6Q9WylNyfW4ZNVnWygkilICJiU=","NTZc4pSkjQ4pj49t6Q9WylNyfW4ZNVnWygkilICJiU=","","Arena y sol, el mar azul...","","80","135","2020-05-19","en"
"NAMXjUkWRJCiDQgDtoJHqjYI63VL9IG5Vi3HNfozclM=","NAMXjUkWRJCiDQgDtoJHqjYI63VL9IG5Vi3HNfozclM=","NAMXjUkWRJCiDQgDtoJHqjYI63VL9IG5Vi3HNfozclM=","","#AMLOVER #REDAMLOVE Feliz Feliz Feliz","","71","155","2019-09-19","en"
"H0loVDDbcnu7cjOy7VTcyNquzbU1C6ajV1vqmZCqiTw=","H0loVDDbcnu7cjOy7VTcyNquzbU1C6ajV1vqmZCqiTw=","H0loVDDbcnu7cjOy7VTcyNquzbU1C6ajV1vqmZCqiTw=","","Recuerda: Si no es meme, no es noticia. 📲","","73","45","2020-02-26","es"
"URCCFFNEXr1emW7S2eBrhwlC410gb1PJ0Y1s19Oekhg=","URCCFFNEXr1emW7S2eBrhwlC410gb1PJ0Y1s19Oekhg=","URCCFFNEXr1emW7S2eBrhwlC410gb1PJ0Y1s19Oekhg=","","Te gusto más de lo que te asusto.","","105","158","2019-10-02","en"
"1Cc+19VyHfnfuWovOt6Vw7QpywBwxwy0CtpUB+UOJs=","1Cc+19VyHfnfuWovOt6Vw7QpywBwxwy0CtpUB+UOJs=","1Cc+19VyHfnfuWovOt6Vw7QpywBwxwy0CtpUB+UOJs=","","Con todo con la #RedAMLOVE #AMLOlujodepresidente","","126","185","2020-05-11","en"
"K0VY2VDruWv+GjmKRfsRAUXGGz33tzme0BCtyuoBpBg=","K0VY2VDruWv+GjmKRfsRAUXGGz33tzme0BCtyuoBpBg=","K0VY2VDruWv+GjmKRfsRAUXGGz33tzme0BCtyuoBpBg=","","Alegre Y medio loco","","116","112","2019-09-26","en"
"iiAVThZVqR+Nw3TsCMAT4Z3kONRi87HCHzefgGhP2J4=","iiAVThZVqR+Nw3TsCMAT4Z3kONRi87HCHzefgGhP2J4=","iiAVThZVqR+Nw3TsCMAT4Z3kONRi87HCHzefgGhP2J4=","","Fotógrafo de closet, seré un sobreviviente del #Covid19 porque estoy con los indicados #REDAMLO","","31","27","2020-07-17","en"
"fRzPHR1tf0Oz8TiPH5bUhXZl5owHK+FAsov5BKuureQ=","fRzPHR1tf0Oz8TiPH5bUhXZl5owHK+FAsov5BKuureQ=","fRzPHR1tf0Oz8TiPH5bUhXZl5owHK+FAsov5BKuureQ=","","Honesta hasta el tuetano.","","23","68","2020-11-08","en"
"GrNoMwiah2PphEb55INdNWFgFtt2L9a3GrT24az2k=","GrNoMwiah2PphEb55INdNWFgFtt2L9a3GrT24az2k=","GrNoMwiah2PphEb55INdNWFgFtt2L9a3GrT24az2k=","","Soy nutrióloga y amante de la naturaleza ☘️ Creo en las energías limpias, amo a mi país 🇲🇽 pero no en quien lo gobierna #FRENAAA necesitamos un cambio.","","209","223","2020-05-13","en"
"mo2LDAyEx9QEkRPFUaL2cVoPxfU8adze7w6fF+sOTU4=","mo2LDAyEx9QEkRPFUaL2cVoPxfU8adze7w6fF+sOTU4=","mo2LDAyEx9QEkRPFUaL2cVoPxfU8adze7w6fF+sOTU4=","","Soy la novia tóxica que quisieras tener","","169","213","2020-01-02","en"
"4l5kanVKDdu5L7Yumb7hyjZQYEPP5+wQElCXD4Qg9Qc=","4l5kanVKDdu5L7Yumb7hyjZQYEPP5+wQElCXD4Qg9Qc=","4l5kanVKDdu5L7Yumb7hyjZQYEPP5+wQElCXD4Qg9Qc=","Monterrey ","#UANL #AT #MTY #Saltillo #21","","51","82","2020-06-03","en"
"XXOo0IhSHhJVmQ2tmwWui9JuBHY5IyXTnOnY5l37+e8=","XXOo0IhSHhJVmQ2tmwWui9JuBHY5IyXTnOnY5l37+e8=","XXOo0IhSHhJVmQ2tmwWui9JuBHY5IyXTnOnY5l37+e8=","","Café ☕️

#FRENAAA","","81","116","2020-05-18","en"
"FW1LsxEKLrsL7ibwVZfMufwkwO1RHOPhddPgR3GehtQ=","FW1LsxEKLrsL7ibwVZfMufwkwO1RHOPhddPgR3GehtQ=","FW1LsxEKLrsL7ibwVZfMufwkwO1RHOPhddPgR3GehtQ=","Cancun","Sobreviviente del AH1N1. Premio nacional de periodismo de la universidad del MAYAB, 2007®. #Ecología #sustentabilidad","","21","25","2016-04-18","es"
"OECMmoTREYHcwuYgPFZF81PUjJcbZHdwCZgSoVHFQ=","OECMmoTREYHcwuYgPFZF81PUjJcbZHdwCZgSoVHFQ=","OECMmoTREYHcwuYgPFZF81PUjJcbZHdwCZgSoVHFQ=","","Soy la cosa amorfa que mi mamá no quiso.","","78","98","2019-10-07","en"
"51swYIAxIoIjEWulSi27alhfHImc77vYwdb1CJ99C90=","51swYIAxIoIjEWulSi27alhfHImc77vYwdb1CJ99C90=","51swYIAxIoIjEWulSi27alhfHImc77vYwdb1CJ99C90=","","Dice mi dragón que están todos locos. #REDAMLO #AMLOVER","","3","55","2020-04-07","en"
"K+SACWz5kTRAcJgZd+bEXyTwUUbo5QkF6TIoWea023U=","K+SACWz5kTRAcJgZd+bEXyTwUUbo5QkF6TIoWea023U=","K+SACWz5kTRAcJgZd+bEXyTwUUbo5QkF6TIoWea023U=","Monterrey","Feminista y AMLOVER #RedAMLOVE","","166","174","2019-12-11","en"
"t5eEX5HakEujl2uFrHnheEX2IijiZezvbIHgs+zDsc=","t5eEX5HakEujl2uFrHnheEX2IijiZezvbIHgs+zDsc=","t5eEX5HakEujl2uFrHnheEX2IijiZezvbIHgs+zDsc=","","Por mis venas corre tinta | En micorazón vives tú @lopezobrador_ #AMLOVER","","70","104","2019-08-20","en"
"KXcunrKX7RvgowHobTY5yz3dv50E93OyPUpj9HxaYqQ=","KXcunrKX7RvgowHobTY5yz3dv50E93OyPUpj9HxaYqQ=","KXcunrKX7RvgowHobTY5yz3dv50E93OyPUpj9HxaYqQ=","","Hola Stalker","","78","73","2019-09-25","es"
"xpxOk3TfwHZiJMM2tEkFuFxCbqzSU6NO0aGdrgQM+hA=","xpxOk3TfwHZiJMM2tEkFuFxCbqzSU6NO0aGdrgQM+hA=","xpxOk3TfwHZiJMM2tEkFuFxCbqzSU6NO0aGdrgQM+hA=","","Despistada e Indecisa 🧘🏼‍♀️","","27","28","2020-06-09","en"
"FAL6UbJTPabmSja+vtfQlClrc+ucN5yytxtEaCwK5U=","FAL6UbJTPabmSja+vtfQlClrc+ucN5yytxtEaCwK5U=","FAL6UbJTPabmSja+vtfQlClrc+ucN5yytxtEaCwK5U=","Veracruz","Me gusta mi trabajo, pasar tiempo en familia y ver el fut los domingos #REDAMLO","","24","35","2020-12-15","en"
"1UIEl7trzn+jnDJhXmBGY806qDdTdDtLDjb5sUra8=","1UIEl7trzn+jnDJhXmBGY806qDdTdDtLDjb5sUra8=","1UIEl7trzn+jnDJhXmBGY806qDdTdDtLDjb5sUra8=","","","","13","16","2020-07-17","en"
"h+M2l300mNT6lIvCjrKeBrzrzvKwluDx8eXYIrzWCg=","h+M2l300mNT6lIvCjrKeBrzrzvKwluDx8eXYIrzWCg=","h+M2l300mNT6lIvCjrKeBrzrzvKwluDx8eXYIrzWCg=","","Chido el que lo lea.","","102","135","2019-10-28","en"
"xOxgxNnZWCgmuWZWJL1GN4Zwc02IaJh4qzeboMTYkEY=","xOxgxNnZWCgmuWZWJL1GN4Zwc02IaJh4qzeboMTYkEY=","xOxgxNnZWCgmuWZWJL1GN4Zwc02IaJh4qzeboMTYkEY=","","Amante de los cortes y de la cerveza
#FRENAAA","","32","30","2020-07-20","en"
"ls4XiS16gOEBrDrSGSOIuoZVEnZHzcQ26QUxyyM2ZuQ=","ls4XiS16gOEBrDrSGSOIuoZVEnZHzcQ26QUxyyM2ZuQ=","ls4XiS16gOEBrDrSGSOIuoZVEnZHzcQ26QUxyyM2ZuQ=","","No me avergüenza decir que soy parte de la #RedAMLO que apoya a nuestro Presidente. #AMLOVE","","134","175","2019-10-03","en"
"TwvdP3PkvYzf6B8i8aRZEC1zozkOEP7Ob3nVn+fOn2w=","TwvdP3PkvYzf6B8i8aRZEC1zozkOEP7Ob3nVn+fOn2w=","TwvdP3PkvYzf6B8i8aRZEC1zozkOEP7Ob3nVn+fOn2w=","","Humo.🚬","","82","142","2019-12-26","en"
"31wmeJiAAtLyE9Tg12gtjDvDm7MEF5MiSLQgeEm4lIY=","31wmeJiAAtLyE9Tg12gtjDvDm7MEF5MiSLQgeEm4lIY=","31wmeJiAAtLyE9Tg12gtjDvDm7MEF5MiSLQgeEm4lIY=","","Pues sí, como sea.","","57","100","2020-11-08","en"
