location,lat,lng
usa,43.50729265211996,-70.98883223116961
usa,37.97153764316248,-88.2817977742165
usa,57.333865406038015,-135.00834126305358
usa,56.78883102228024,-157.70305159305707
usa,39.62385203406387,-79.42581417150349
usa,31.987856764596156,-112.46650824097836
usa,31.44632142051394,-83.00341125828622
usa,33.48199147044241,-109.43249097598405
usa,46.74536367240778,-97.24329769181084
usa,41.536382008010925,-74.25660425024114
usa,43.22470716691136,-98.13626893055257
usa,66.9424747274594,-150.93873990939716
usa,34.868066709387115,-117.87788000201604
usa,62.39020878213582,-149.82423047013475
usa,70.74943478078387,-152.41641703348247
usa,35.69829737923234,-100.84419747808678
usa,42.528343122312194,-86.77473691127722
usa,45.29481309049966,-120.84110674352488
usa,33.422203140661196,-106.67184213444533
usa,31.184653903098503,-104.0039421194573
usa,41.80692737226117,-78.73002317196708
usa,46.74807531661736,-68.14475061350176
usa,41.96479270380463,-119.27817983485292
usa,30.00725034597688,-94.0968014116709
usa,46.401946029576564,-96.0678527687064
usa,34.62619324397814,-104.72287936318529
usa,43.85657461007159,-109.09288251298727
usa,34.608971999791756,-97.44900245085978
usa,38.18889884795153,-100.8514430080845
usa,57.69780831821111,-156.8259583690167
usa,35.22417845595911,-108.5979808547482
usa,44.29686310233143,-113.8948663398624
usa,29.157055387901124,-97.75957763243689
usa,42.71080766242101,-119.6713839658126
usa,59.0951909965851,-136.68684785805377
usa,29.298428017894565,-99.27475843811258
usa,39.88444414659973,-112.9607507427063
usa,65.18963483244738,-162.51146106612617
usa,39.421743338522504,-107.00789035429912
usa,47.61115026933135,-110.53890607501741
usa,35.50071709244233,-77.59328369547443
usa,62.40872518448605,-161.44425290159157
usa,37.30399210671817,-99.09434239875029
usa,30.691854771037093,-98.19666620588198
usa,46.993259316048636,-111.96986203705852
usa,35.18087680530017,-98.52370749351799
usa,58.425247009254804,-158.96276086761645
usa,40.44077870860178,-119.1794756122473
usa,65.38121701808086,-152.94370774782988
usa,34.75060583598971,-85.95402052760224
usa,27.213058372247673,-81.8497982651844
usa,61.396188796923454,-158.6722444657823
usa,45.32069421094077,-84.09529430794242
usa,47.70863793338594,-108.06718670095613
usa,62.13217096613746,-163.56217700217022
usa,67.81497192334429,-160.74819364770968
usa,48.143088847082794,-112.7237775910753
usa,42.98478248639883,-85.38077838846448
usa,19.2988440067297,-155.26745924159758
usa,38.862483316329836,-80.19106952879639
usa,29.64802348577335,-103.16520253694371
usa,34.1974180665695,-98.8034520367013
usa,69.32052790968797,-161.41304477383744
usa,55.73440000004317,-161.44268368913382
usa,61.1674993543007,-154.086803457983
usa,42.64077965636748,-113.41850300039496
usa,43.45344730838836,-99.38034343256034
usa,46.10980999321293,-121.11912638088668
usa,44.714375060430235,-74.06567820309954
usa,66.27274427547744,-144.73727742105623
usa,40.302420533200426,-84.01666653032007
usa,42.38121930328596,-80.17096254250565
usa,48.83413557646225,-101.16035085389998
usa,30.326397828903367,-102.06966757068543
usa,46.06871505596859,-119.19792314669769
usa,35.861073597008584,-98.50143882951265
usa,62.972056717363884,-141.15685557055608
usa,45.13879022651709,-99.15631046027205
usa,44.60214863690264,-122.22883686674837
usa,67.69114177199347,-150.6831123334103
usa,44.13091505135856,-117.07221193422845
usa,61.29599088016728,-141.64287061390203
usa,28.740743162058315,-81.41460484840893
usa,34.37839124658511,-79.69869688014934
usa,48.38585026614951,-108.97236531958671
usa,37.82662671093572,-95.38138359614153
usa,43.820755150925564,-121.4194107837801
usa,39.43454000076436,-89.66705340739534
usa,36.342991554900465,-77.3494657250905
usa,38.70993527418401,-75.69204096302782
usa,52.831744899670454,173.18278128301338
usa,32.59185271855473,-80.52549245254495
usa,63.04722926513129,-157.11221863643675
usa,45.17362419181483,-101.10522138909462
usa,27.075730842668236,-98.74212630039989
usa,33.90517975687793,-79.15255453002567
usa,37.21421680893461,-87.76601314613417
usa,33.260437810218,-109.69410263537807
usa,45.417761193277,-109.09747585525012
usa,37.55188059195489,-76.75865486768748
usa,65.50110062038698,-151.6581538963973
usa,38.69282925617291,-107.56028090630922
usa,44.00650064899239,-97.93078250885495
usa,60.45985728021407,-151.2271380968479
usa,42.167256979180294,-89.02611226486371
usa,36.75994184924595,-94.82508573566429
usa,60.03120732049373,-166.49629192008177
usa,39.534825509640996,-88.49550886600258
usa,39.347189790406105,-92.8723765504718
usa,38.64265154152192,-98.95835802562786
usa,29.94794745989553,-96.68818019447173
usa,37.44024115691555,-77.62440191586191
usa,64.77569345573758,-160.50196321099455
usa,45.475890344861305,-109.67503724427542
usa,39.90727068753007,-94.57090509881172
usa,42.66771756024819,-91.19546701027484
usa,47.77897371790149,-101.63070059768658
usa,46.078876806717105,-88.0246619985153
usa,35.250799885070485,-109.48184873948539
usa,37.8804977980127,-97.45051926092688
usa,47.25808957151464,-105.84012603845102
usa,34.346276238349276,-90.09780216180398
usa,40.509917790884074,-92.9326040582052
usa,39.51450745542105,-87.5699333473761
usa,34.21627273907593,-91.61026367596389
usa,42.95704752390881,-104.04888344703552
usa,63.75752904658761,-158.70475373718355
usa,61.57256739436012,-141.4634103654721
usa,34.09420246270628,-118.75917173835694
usa,29.20449302606176,-96.96032380502413
usa,36.46189868351324,-114.42781119882825
usa,48.60533379306925,-111.4252208766477
usa,46.81290647186192,-68.65361700894918
usa,69.43479980397457,-149.34083619305338
usa,44.06941530058168,-98.81486222123392
usa,26.01860737152807,-80.74879456407459
usa,69.2959810567732,-146.16725817860694
usa,37.184102824488704,-111.81371924019462
usa,64.92082344886646,-144.22178280305621
usa,41.24813568362812,-112.1188281237355
usa,41.59866361563766,-121.95703371304444
usa,29.74618405288104,-90.21645635349634
usa,60.97593218755574,-159.60805022233853
usa,40.3079314458187,-124.26827274409911
usa,32.79530632560958,-85.57050004607758
usa,67.1750680945154,-151.73441825500532
usa,41.78785195817632,-86.64735924669715
usa,67.60665892559999,-148.89558879612775
usa,61.46935846758439,-154.7716614185794
usa,42.31844580167187,-85.67408641048327
usa,29.093413204186042,-97.34338369011645
usa,62.22057054552,-145.84806488534653
usa,31.309353964517165,-89.39153164714033
usa,29.63136982758109,-99.02917243082372
usa,33.3822379266893,-83.40016425366352
usa,43.21740054596329,-104.4293553884927
usa,48.61831867111884,-102.82850434915366
usa,36.25256339700027,-100.0060177422281
usa,32.25396890874526,-86.2985562553159
usa,34.965845926890466,-83.89148956334384
usa,70.49494076882988,-157.97792186326288
usa,45.38712978381963,-101.09780769984619
usa,41.50311059704805,-82.66091838607552
usa,42.94016296850077,-96.20645207637496
usa,70.46616807134234,-159.61074617549593
usa,37.22673685230289,-83.9255245583678
usa,39.545779428296214,-87.83291282301316
usa,44.79440623786071,-97.59324165061032
usa,38.754655466774935,-78.58812493898097
usa,37.557843765689995,-85.8514161572725
usa,59.7526888986905,-161.19169503850608
usa,70.78189847165203,-157.21389165618953
usa,63.030109403942795,-151.9697850806806
usa,39.08574774227864,-83.55030801414794
usa,38.257207068438134,-79.63772328792203
usa,40.580344361411406,-80.21742873952506
usa,48.98510116481246,-105.89395342168878
usa,34.695688088756356,-78.28186439893793
usa,63.92113354643348,-147.19560660253856
usa,39.90155363651506,-84.4305996973157
usa,64.56648442301008,-150.45155837665737
usa,37.82465439261482,-101.01656361678802
usa,45.61130400167495,-99.7146545191646
usa,36.920963757860704,-87.45076021719468
usa,38.07872874651974,-104.228828565735
usa,68.06753578792498,-155.91372541322414
usa,33.16012593265724,-94.89118888673927
usa,37.045023567704156,-114.71265484657685
usa,63.550252995256926,-158.68476419967058
usa,45.66929906603751,-88.96199973373125
usa,68.96044822408913,-141.8845702345927
usa,51.77225311896208,-176.50453263661424
usa,41.33898296381119,-85.93348725150595
usa,42.30564425236442,-87.88113702060845
usa,36.85142807578167,-90.39699809096656
usa,37.59737067975139,-88.60954390853209
usa,69.46843491826,-145.80646715911814
usa,35.8827283912901,-95.9289193080715
usa,41.867061923088706,-86.0162619188801
usa,61.654614417714896,-149.50125154069164
usa,61.551212108647896,-149.90103902591878
usa,42.5274894735024,-91.12381459597204
usa,41.800360917980456,-107.25407351370028
usa,69.41969842379598,-147.2078724199274
usa,64.4666161519351,-165.12560057175492
usa,38.85834712420588,-114.81705761196052
usa,39.276927634077936,-88.26159789456531
usa,36.68085298902728,-82.97059553075876
usa,38.365947478263365,-108.75940497578347
usa,33.3841284621574,-116.2791400224541
usa,41.71561602417918,-83.69495405195195
usa,43.63429171037852,-114.37551185490118
usa,41.65009064110154,-115.09990231652299
usa,43.14258167072889,-119.43213657110209
usa,66.0240749278002,-154.78346581325414
usa,64.06340630313971,-152.36805492005882
usa,44.05613119010523,-103.6132381596436
usa,35.12582492695671,-113.61183785427205
usa,38.078796514408474,-84.43790539771537
usa,43.797607546057044,-113.04511362156377
usa,63.42021068615843,-154.72673235348068
usa,32.48250217979249,-84.92015912949488
usa,68.72639412192504,-160.42594229372617
usa,63.234347602558806,-144.23937277347136
usa,63.60196545052362,-143.80291045898142
usa,68.66145689152685,-148.78717896569322
usa,64.4428713150493,-157.72716186557608
usa,33.30752532153004,-105.29995512725574
usa,67.20505053767582,-158.71204267233344
usa,32.749218122635554,-80.61428145688268
usa,39.66607541761668,-105.10256999727133
usa,31.575367160421344,-105.04287023281546
usa,60.42018870784671,-159.59949448726104
usa,36.0688683459873,-76.58696031129878
usa,46.676166326659725,-115.36122281218292
usa,46.24644263215709,-108.41776539016307
usa,45.08721659313117,-71.43107604626302
usa,45.34339462622343,-113.77233687902947
usa,48.59842604552354,-108.63216824664568
usa,61.26508113477016,-144.6993969654074
usa,36.565547129783255,-105.07771056199635
usa,66.14185443489576,-148.1367601834988
usa,32.44677881273182,-109.65120177599034
usa,37.6638895985208,-111.56111706562265
usa,39.494619964149535,-91.78075851101134
usa,39.9361119523451,-119.30812012988679
usa,66.77028782534595,-160.40905192482967
usa,63.02961518988344,-141.25932430918613
usa,28.221670482463175,-100.11164581017836
usa,33.480933650348376,-108.55415773684894
usa,47.384524541001284,-115.07184016431685
usa,48.91091680563335,-121.36251195931777
usa,36.491261164880626,-96.10696750971125
usa,37.90579984501262,-108.14944859605045
usa,41.33001556988765,-89.73179837540667
usa,29.952412781908013,-96.79436605023871
usa,47.80961171698257,-91.72861688917236
usa,35.30716786350441,-102.12906681768519
usa,45.332253412561606,-95.18374395604152
usa,47.60713448301349,-118.29173807318176
usa,34.808053281937894,-85.68936226927754
usa,44.25404078656733,-73.45640030338622
usa,32.61560904687999,-89.43969348343929
usa,36.77263100245429,-110.85699384862268
usa,37.55970145881135,-82.2812781155342
usa,44.66952259319339,-104.91340772010678
usa,37.3959136304082,-93.81820583045021
usa,65.38130567139181,-143.5533393311172
usa,37.018921662838984,-90.86579635718671
usa,43.34955579115506,-120.898525963667
usa,43.8705052296927,-76.20814431055591
usa,37.46045715723268,-89.69615371627962
usa,37.65572378346175,-83.44059301623112
usa,30.39670419767092,-90.20766140068902
usa,30.144910669893225,-82.6845142309734
usa,47.92931228583799,-103.57059729015202
usa,47.755315125237374,-87.18228331056866
usa,44.94376652940993,-74.65709898839869
usa,38.74849146499436,-84.05489874470139
usa,35.95886271127311,-79.12132317735681
usa,45.031568420335155,-69.40245521489807
usa,35.57680729908715,-116.61458627140934
usa,64.82349785700252,-158.26154061590964
usa,34.34469219866617,-113.5836785256803
usa,31.767380995158753,-105.11367380142943
usa,47.262928542928215,-89.02274938506186
usa,28.27426677636969,-100.18950041075166
usa,48.55688936729389,-118.99703080566249
usa,44.36727360857347,-113.91912182748322
usa,33.24945204077734,-98.49359211692402
usa,39.034968631687306,-108.50215393806081
usa,39.63477210680783,-92.57958813109391
usa,60.805657012568005,-145.60490228441535
usa,45.286844331644346,-112.611777413151
usa,32.71520768313097,-83.06454612758233
usa,43.473922928563454,-107.47159084672843
usa,31.665456103729095,-83.39792545030961
usa,37.89403707195615,-116.46083693963843
usa,38.09738988971006,-108.83264015977042
usa,61.787479243924366,-165.2391190101635
usa,38.84948990789054,-78.37635616640215
usa,60.157198463232405,-156.85434217361612
usa,42.488095879450135,-103.26540102989176
usa,31.450237465724626,-90.51137661718487
usa,43.38794015641698,-110.48566915866611
usa,55.39890387718999,-131.63273039393664
usa,41.71270140461817,-94.52017462000255
usa,38.06782008868474,-76.71290666345853
usa,58.56554377286434,-154.17333308570696
usa,66.26481845369153,-157.1811527109521
usa,45.96296447160996,-116.38084656426463
usa,35.96800364294007,-95.75224261922682
usa,45.38116495906207,-103.09757622433366
usa,61.12225807306562,-161.02414762899463
usa,43.99543490433183,-98.82746527013127
usa,45.290395213574115,-110.97026984016566
usa,60.321196157400486,-162.31233668624716
usa,48.1349848116483,-104.12420096240166
usa,69.49497409123884,-150.8516703823856
usa,35.01657849909742,-86.92313542297728
usa,44.38361451676215,-110.53634606693066
usa,30.173451455993245,-100.25529451156537
usa,35.38957666099838,-97.32975737968619
usa,61.50234244363316,-158.53786697885454
usa,46.154831730995156,-98.05462246277123
usa,40.69486559855628,-85.59102930945234
usa,32.6569813244582,-111.09309526699934
usa,33.547038416625654,-84.62710518510012
usa,38.22502021267432,-122.9192060461521
usa,65.35190648300564,-150.1616318008924
usa,44.52811014039713,-113.31567231339373
usa,43.50639499075844,-114.76409069100784
usa,65.81098999926944,-163.1769431999172
usa,48.01380886303834,-103.86552206930789
usa,35.798291973057374,-100.72486607181901
usa,39.237110868369356,-78.9326408226453
usa,33.3664361743855,-117.1267050200415
usa,35.073133976523145,-108.20185310453903
usa,47.881195772611605,-99.31865613778521
usa,67.40471080854911,-153.18938599862983
usa,65.64900215086132,-151.73745774786502
usa,37.88175013962746,-91.07519334598076
usa,45.949357052434124,-107.22552872284906
usa,43.843607121402556,-72.7480906602975
usa,68.36813275520291,-159.75433680101665
usa,64.21622061138248,-155.33032549491114
usa,31.54162239579717,-94.6842193849448
usa,34.006650794954695,-92.12837866282916
usa,37.303651266438955,-114.02984066921321
usa,66.43886299513612,-159.80171206546908
usa,38.02606545173937,-99.44448300890296
usa,32.36847533826427,-90.93467493607392
usa,37.577327994297505,-115.68013350813163
usa,43.15529676974606,-72.89034287258144
usa,47.65577155084856,-97.13805642728495
usa,45.49651600250348,-104.25529909006048
usa,69.7593889470624,-160.29602973339982
usa,34.16509832766116,-104.38967280157783
usa,33.67261332452587,-94.39570238821055
usa,43.83987596579444,-94.9548477907802
usa,37.41920942077088,-87.28422843192267
usa,65.94154629460488,-141.18513668604714
usa,43.03128469723217,-108.91439628551542
usa,29.911298551853868,-90.3197788964822
usa,43.0975982350706,-77.31438870628854
usa,36.87996482796299,-94.7745569287527
usa,33.22770168066846,-101.98844410343034
usa,44.34060750853678,-88.92248282688723
usa,46.36453749156068,-93.59214697297274
usa,36.28439772338231,-76.5926999226174
usa,60.99304746348405,-153.23041190066385
usa,66.5292809739388,-142.95713877217221
usa,63.807573628313826,-158.88694596022475
usa,39.244203621826344,-109.4244979609038
usa,47.46436971043122,-104.04286365137686
usa,45.08072500552174,-109.73753381206986
usa,40.420967090115404,-115.80454362153483
usa,63.17521602211435,-153.3609581303607
usa,34.04304581313177,-96.99479250386503
usa,36.12862058313252,-81.1383635643562
usa,32.344353606464836,-87.44627880157884
usa,40.84041736131209,-78.93154243557484
usa,36.84605012425058,-110.38109481721013
usa,47.58293952035548,-106.04961335738633
usa,39.41482883244878,-90.20598509741323
usa,47.87786412012373,-113.63099557569878
usa,41.29747223405076,-80.70544904995559
usa,38.62360318770335,-97.18338865465495
usa,40.39467769436175,-82.51145834823082
usa,33.86848550856197,-97.52913959878893
usa,35.38270445971634,-81.74719905080508
usa,40.88757343334231,-93.04386486729344
usa,62.82772351352503,-142.20112011967547
usa,39.958579669003804,-78.28383912860733
usa,55.54185045172481,-133.01156632607115
usa,36.97047787872059,-77.34093063506724
usa,48.57940084066975,-105.84013232134174
usa,30.851042994258364,-93.66524654784816
usa,44.00168675401807,-72.31291752217737
usa,58.32992632091252,-152.56584183104727
usa,67.95095230351481,-160.11735780701608
usa,44.53341784074263,-112.9720451169781
usa,35.35749599125387,-111.35827776922004
usa,31.787291179550046,-89.04398516030089
usa,66.7713595772547,-153.66993390697948
usa,68.04256860684603,-156.20541609778985
usa,39.23300884848079,-76.22547516637651
usa,56.70012444854753,-134.91417862397674
usa,46.99933613509125,-98.86860269924382
usa,68.80272339871681,-148.93400276716847
usa,44.75218659668329,-67.43065278284234
usa,39.077462111154176,-99.97677632734424
usa,39.86564412483749,-116.53204301600843
usa,48.690843735117866,-120.08910433465431
usa,47.28808973659392,-109.60632632305006
usa,61.665253110390466,-164.41389343859643
usa,33.101352766247274,-111.33756804735872
usa,34.25047220579805,-119.14693375262915
usa,43.251647104178815,-116.101813128017
usa,65.18445205008297,-154.1624928613707
usa,66.02464615497699,-154.580128763072
usa,46.3805911964507,-121.63806560018435
usa,33.807442229003414,-118.13499491277268
usa,36.57149361855248,-110.09563285073621
usa,32.341706202889995,-106.19694466057146
usa,47.03385990553663,-101.79445483022934
usa,70.37409826916922,-157.71581463405946
usa,48.55818766013225,-99.9016059150909
usa,40.976190533982816,-89.88840595252233
usa,61.73478630973316,-142.89695206315506
usa,37.64374192856364,-109.9214782786997
usa,34.683785271664775,-106.48752147687195
usa,41.11670175119325,-94.55091537839455
usa,42.77176163301022,-87.47635208865596
usa,63.08225804390116,-142.89996900343994
usa,43.45140929020639,-88.87361352556631
usa,39.93269674948915,-75.896476183186
usa,30.96631962749619,-103.84874270984224
usa,47.51653444271733,-112.72316057928361
usa,36.991154959074116,-81.72086494630548
usa,64.97018957546351,-159.72538414242672
usa,34.82546386255649,-106.4839496341147
usa,70.49357299002313,-151.92187532930635
usa,32.7254431523302,-84.94457893951994
usa,38.41206825510123,-100.1302868667691
usa,32.16221581565556,-84.15007518719155
usa,39.359401561840585,-87.19470139224264
usa,31.938294928029325,-95.439332552205
usa,63.37864311859278,-156.20083104235582
usa,39.299329992802186,-122.49189247015553
usa,36.165566892843586,-110.93284319072681
usa,59.789537916852495,-151.7036693087392
usa,40.758591875838064,-100.53785053444705
usa,34.41208585768571,-103.18528217176897
usa,40.96139762492368,-120.10148383882398
usa,35.0878698874685,-116.96666354016526
usa,48.98599352096508,-99.4084034739959
usa,42.78203618460817,-108.82101958067885
usa,61.478035132235114,-157.18625631160117
usa,43.37768726864853,-70.71859900199105
usa,44.663834392781055,-110.01203090496601
usa,42.81774883896915,-75.12908916481484
usa,47.79228756305446,-109.95128488759661
usa,64.18240852424431,-149.62501204322945
usa,34.91739796406678,-114.21284266315574
usa,39.995116684586996,-123.63448763271649
usa,29.137410689719914,-82.71829166314545
usa,63.28533007598634,-147.24254187893146
usa,43.064369056154696,-74.73397791120118
usa,40.94502838164432,-94.53784001786134
usa,61.23022711846695,-145.8926776911668
usa,59.37749123942746,-155.95560575329918
usa,47.40728952899634,-105.61021375723557
usa,46.625888729370814,-104.75605981818289
usa,64.78704463539485,-147.22692379448497
usa,68.57512031113396,-149.97871906492557
usa,37.483484934944805,-83.11533457127399
usa,37.11786526156895,-114.39381266881398
usa,46.4956379879666,-92.59960465960022
usa,57.651775816890925,-135.2119404762576
usa,34.776695051549225,-86.59739644028788
usa,39.16125514864899,-78.67121669221883
usa,37.4994655817126,-76.65222377009302
usa,43.30273213117614,-89.25449564033269
usa,62.208672925557195,-159.04071405703644
usa,35.84890484189562,-80.21956411390467
usa,34.201682591718594,-107.54469384937934
usa,47.35480532923164,-97.99234542014963
usa,64.37203763795128,-159.55533162164517
usa,45.96089680318218,-99.95553702869096
usa,48.33889662410789,-116.4386273757743
usa,31.887670107530056,-101.9433835278589
usa,45.98537467660421,-91.5794173056706
usa,39.173686605639894,-101.26797545678723
usa,36.38971884846636,-90.69327549849291
usa,40.74478378274363,-109.30722194902856
usa,44.00284452704177,-92.94372119500825
usa,28.593878148398396,-98.95953054286629
usa,43.418939158641884,-82.75070446651787
usa,34.849113109506135,-114.11239925763229
usa,42.513291628603326,-114.33430623955742
usa,44.27186903032441,-75.65255277875207
usa,35.74686222195275,-117.05781585804687
usa,41.98925440086802,-89.3128617587755
usa,40.8727313988834,-111.47050539765226
usa,46.06511777333416,-121.93051563498213
usa,30.73940981069905,-97.95238951543216
usa,41.26964108077079,-98.09718433818352
usa,30.427063836960592,-81.7561695781573
usa,60.299831800532054,-148.67562735893117
usa,46.872654911479245,-67.86670170073579
usa,48.222795727103666,-113.37858817380949
usa,31.92856922154103,-84.44735958839324
usa,44.01560839528854,-74.31135251819673
usa,67.77838958987704,-152.3225781839058
usa,48.04726644334954,-87.81573587602587
usa,44.91471548464631,-113.56928529830363
usa,30.632220157557143,-101.63580999566092
usa,64.65606618704723,-154.38951704673903
usa,62.63141182890466,-147.2426568668513
usa,62.33191356571409,-161.49002977642772
usa,43.996530866839734,-120.84176563304304
usa,31.96919518381145,-81.05523492337353
usa,69.01040031462371,-160.19222276283273
usa,37.2366818994316,-80.96012002342307
usa,39.532833622788374,-92.88554637988439
usa,63.87626335608146,-156.65829765554594
usa,45.13925569772723,-95.15091832705009
usa,62.26190684879968,-165.27780939345348
usa,33.84487787980436,-108.50318176783405
usa,67.83592730534238,-150.88044319870758
usa,66.09352210602822,-157.52287258921967
usa,48.23817424015233,-95.43719970068736
usa,28.81433941293872,-96.47146892437229
usa,35.38806587727982,-116.54902559949369
usa,69.8700557843355,-149.2677912622732
usa,34.44142180292149,-97.9735896362681
usa,38.24501223210167,-112.34294503715658
usa,57.65625682298011,-135.28045735245541
usa,46.48862074488079,-120.15432724262338
usa,42.26148457162084,-116.0406957852517
usa,27.65785295976957,-98.33334371703664
usa,41.59266522260735,-120.77018785435627
usa,69.85204048663479,-151.72775076389814
usa,39.00310865933971,-115.79252428094462
usa,31.496935439502785,-85.51205815348415
usa,39.66435726496602,-100.96755606624095
usa,43.011981428904946,-113.94881707641197
usa,42.237563082575235,-76.50461912580147
usa,67.1539007837506,-148.7706842350879
usa,46.61289818001955,-102.48103032388441
usa,66.57864635003594,-153.6578241601027
usa,36.552379071107055,-113.39383984369027
usa,63.095948324640105,-148.68833349761826
usa,69.62831683340298,-145.16951134468306
usa,68.54283471740112,-153.7075934551718
usa,31.008284443161884,-81.8047165155581
usa,69.43995289323917,-142.54195551278144
usa,30.94832212148431,-99.47608608625906
usa,27.193363695190268,-98.61683364275939
usa,68.05681441213933,-151.92641582976051
usa,57.36486786913058,-132.4714918120154
usa,68.34150926420762,-159.67390903144388
usa,42.33134922593037,-76.93250239319171
usa,59.01898508087693,-135.18262057605466
usa,47.16855060246546,-85.74150052584866
usa,41.879266115104706,-106.23271069537387
usa,42.703395962059474,-85.70942886122887
usa,47.18487463508289,-98.58802413440976
usa,41.70963353900234,-107.45478096224977
usa,30.94774039173204,-82.30719641086384
usa,32.416187127648264,-108.6521289765465
usa,39.305298784873024,-121.86801520396347
usa,43.22212772613378,-83.38841504238952
usa,41.02443991371008,-85.98037903690862
usa,34.085609033969554,-81.87937029018124
usa,35.85473244157547,-96.64662005579925
usa,62.92429748643993,-141.1260341685852
usa,46.872264070460986,-95.12683013536122
usa,47.39423661428731,-120.23945916553393
usa,31.224053364879698,-82.22356496362111
usa,40.310442370262024,-120.00874060095296
usa,44.95263465717265,-121.33529891065359
usa,67.24584616392119,-155.11794607864988
usa,40.278157874007036,-111.52651176407039
usa,42.86478482103311,-74.80619669947906
usa,35.8084717138193,-78.81199732724382
usa,45.59954940591045,-101.74743827990171
usa,55.336025715513394,-132.37486997262448
usa,32.64915310746936,-97.79001839760974
usa,33.25824233082432,-98.86237655463916
usa,44.608183056568215,-71.59998952557588
usa,63.7499099923284,-159.9134137047326
usa,38.604632068186255,-87.61752615775531
usa,44.84970620547654,-105.54919483838171
usa,68.55866750496031,-153.2277218491788
usa,58.699972501450254,-134.52844030135026
usa,68.94166449445396,-156.01805218719218
usa,42.167883050229015,-84.0733862154978
usa,45.22331969892882,-70.34418407581195
usa,45.05823763526567,-106.16895327880034
usa,68.50519212701562,-157.6052272429051
usa,62.410239132556804,-143.80910318265234
usa,36.906752255270966,-87.23850920704217
usa,45.381776901463816,-87.17992325446141
usa,42.840554000738706,-92.9350549680541
usa,48.811751962892004,-107.5841160762861
usa,33.37353991981498,-100.29549722096087
usa,66.33838220029179,-145.3147573534103
usa,37.95192202974087,-99.56827947539979
usa,36.328636006177234,-83.31400331405094
usa,46.34044655935338,-113.91590346840644
usa,41.9255974804024,-121.91598547855511
usa,30.82780514202998,-86.2803292933997
usa,48.42815251642652,-119.73384424989467
usa,44.08173984419455,-82.78330722568018
usa,42.63028590323146,-105.225762840179
usa,34.914675391922316,-76.4572208308845
usa,47.86767944034356,-95.29276703024138
usa,40.84561539331406,-90.4209047493014
usa,65.122482168014,-147.24284474033064
usa,61.806825310244704,-143.23425904134527
usa,43.213862142360846,-78.4507218246157
usa,62.03525023793517,-150.1549985133791
usa,31.39821842418123,-89.99268484706752
usa,47.315171133951225,-107.48969226694864
usa,39.31297880652715,-116.6224347528178
usa,35.569954976243736,-104.45652570323591
usa,47.07030213114726,-109.32318533934261
usa,31.917038768622632,-105.3336216588211
usa,33.32961283407816,-84.12529366111735
usa,46.667264974881206,-100.80092937175029
usa,41.31336347669187,-105.45897194319619
usa,36.256430897986334,-103.00863417323175
usa,36.60859445929133,-97.2979710563413
usa,34.7762786080125,-106.82871941650976
usa,37.946508362471285,-115.9003877198596
usa,32.453241455607255,-93.49891965251561
usa,48.96875001899102,-121.98164496131328
usa,29.976164318065827,-89.90638044174433
usa,65.80663356213694,-156.58091533863373
usa,62.68600254978734,-144.51059810760424
usa,47.43131897357313,-124.25462807018829
usa,31.745362865349374,-111.71203925037221
usa,59.83395240675495,-156.12620493422477
usa,32.78001087627713,-91.58118511596965
usa,38.47055128106503,-106.38818691167846
usa,61.82812211638833,-141.77419637345275
usa,68.80974376783603,-160.89672512406037
usa,35.9760784160433,-119.03570320453515
usa,39.96881310565972,-113.22040572362187
usa,28.593330800872323,-97.4541329032365
usa,36.19232413480391,-76.22183315641257
usa,62.439835618432994,-142.76322787435794
usa,62.1205127452855,-149.18831306122533
usa,38.9562849242903,-118.0951196809492
usa,34.55478589543778,-98.66334698045027
usa,32.912557897299585,-114.00360604335184
usa,37.69495156976908,-97.80262800787851
usa,40.41100172895404,-97.51635977369882
usa,47.970772281896146,-115.76634084945627
usa,57.481124998714385,-156.34204969725442
usa,33.32480427683766,-88.49935257754363
usa,43.14778415671918,-99.02817658617117
usa,34.76146169451612,-100.71712347173323
usa,37.65855896261692,-76.92467200222394
usa,67.17592426644418,-153.59372839077895
usa,32.72145676413608,-83.73069656739874
usa,64.81065787290993,-156.6714972543232
usa,28.80610723467725,-96.51941093497295
usa,38.62927879750805,-102.55116377892726
usa,60.49965132013694,-163.26558391315282
usa,41.27659966137385,-73.6187563948037
usa,39.17847318208072,-99.00966911474954
usa,39.28388821440257,-114.16562948395826
usa,61.19182152595353,-145.6297816769202
usa,41.31415124136615,-89.33764586341923
usa,35.73250304223981,-111.06768531447479
usa,42.29511322254736,-73.60910863335037
usa,39.443769710541005,-99.6450059110569
usa,42.09805275591416,-70.81100104701217
usa,38.113586456268436,-87.3525705223355
usa,35.42347209820288,-97.04698860147656
usa,42.78719146714229,-109.61578937696213
usa,42.65129097217327,-95.84691345449495
usa,46.208405235389954,-113.87386270672586
usa,34.804673309244315,-85.16625660348102
usa,39.644230801577564,-104.73187978269014
usa,69.99978328255243,-155.15207492966093
usa,32.051651395562985,-95.07027080872246
usa,38.277645785539804,-79.87630475512616
usa,42.56036498165343,-83.1034467196927
usa,40.619174820014955,-107.855565135049
usa,48.17264465752423,-114.15808812417838
usa,34.373598894487294,-88.59641011213013
usa,43.99032896076618,-114.62553630980278
usa,55.77333441477754,-159.61685610933895
usa,66.30518595631042,-153.72435564033546
usa,42.15874791784556,-73.91436227916006
usa,43.34240324819772,-105.13514724582835
